13.18194719,42.18960927
70.39475179,241.18463450
131.60014460,406.63057860
191.15788320,641.52478240
209.05332240,704.74644330
218.63737820,725.97431880
234.57290750,783.69903760
243.59583900,811.65316990
281.92613110,912.56027720
287.66121280,930.63702510
322.81764060,1024.20284300
335.65976720,1082.86367800
381.55727010,1253.37138800
